Tipo de usuario,NewVisitor,ReturningVisitor,Fuente/medio,Google CPC,DFA CPC,BING CPC,Facebook,Tripadvisor,Referrals,Organic / Direct,,C’_digo ISO del pa’_s,Device Type,Mobile,Tablet,Desktop,Users,Sessions,Number of Pages visited,Number of Transactions,Revenue
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AD,desktop,0,0,1,14,29,117,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CR,mobile,1,0,0,14,19,80,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CV,mobile,1,0,0,14,21,171,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,SV,desktop,0,0,1,14,15,54,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,VE,tablet,0,1,0,14,24,148,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,ZA,desktop,0,0,1,14,22,58,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AW,mobile,1,0,0,13,13,41,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,EC,tablet,0,1,0,13,13,67,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MD,tablet,0,1,0,13,13,23,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,NG,desktop,0,0,1,13,13,25,1,1692
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SI,tablet,0,1,0,13,13,51,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,YE,mobile,1,0,0,13,13,18,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AD,mobile,1,0,0,13,31,117,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,IS,mobile,1,0,0,13,26,158,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,KR,desktop,0,0,1,13,21,73,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,RS,mobile,1,0,0,13,19,80,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,TW,desktop,0,0,1,13,39,229,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BA,mobile,1,0,0,12,12,57,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GG,mobile,1,0,0,12,12,64,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GI,tablet,0,1,0,12,12,93,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,IR,mobile,1,0,0,12,13,33,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,LT,tablet,0,1,0,12,12,67,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,NI,mobile,1,0,0,12,13,78,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CV,desktop,0,0,1,12,20,108,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GR,mobile,1,0,0,12,16,45,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LT,mobile,1,0,0,12,19,211,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,SA,desktop,0,0,1,12,20,67,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AD,tablet,0,1,0,11,11,73,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BY,tablet,0,1,0,11,11,72,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,IN,tablet,0,1,0,11,11,43,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SG,mobile,1,0,0,11,11,99,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GI,desktop,0,0,1,11,17,79,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,PR,tablet,0,1,0,11,13,50,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,TN,tablet,0,1,0,11,17,62,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,CI,desktop,0,0,1,10,10,33,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GE,desktop,0,0,1,10,10,28,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,HT,mobile,1,0,0,10,10,82,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SA,mobile,1,0,0,10,10,19,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,VI,desktop,0,0,1,10,10,34,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AE,mobile,1,0,0,10,10,52,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AO,desktop,0,0,1,10,14,46,1,246
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BY,tablet,0,1,0,10,16,110,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,TR,mobile,1,0,0,10,21,107,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,ZZ,tablet,0,1,0,10,16,75,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BO,tablet,0,1,0,9,9,73,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BS,tablet,0,1,0,9,9,43,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BZ,mobile,1,0,0,9,9,90,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,FO,desktop,0,0,1,9,9,12,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MG,desktop,0,0,1,9,9,16,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MZ,desktop,0,0,1,9,9,19,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,NZ,tablet,0,1,0,9,9,28,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SD,mobile,1,0,0,9,9,10,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SN,desktop,0,0,1,9,9,22,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,ZA,tablet,0,1,0,9,9,43,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,EC,mobile,1,0,0,9,9,31,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,FO,desktop,0,0,1,9,24,69,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GP,desktop,0,0,1,9,10,39,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GT,mobile,1,0,0,9,15,126,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,IR,desktop,0,0,1,9,10,44,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,KZ,desktop,0,0,1,9,17,48,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LI,tablet,0,1,0,9,14,99,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,MC,desktop,0,0,1,9,9,35,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,PA,mobile,1,0,0,9,12,58,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AZ,desktop,0,0,1,8,8,24,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,CY,mobile,1,0,0,8,8,76,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,DZ,tablet,0,1,0,8,8,30,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GT,tablet,0,1,0,8,8,37,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,HK,mobile,1,0,0,8,8,35,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,JP,tablet,0,1,0,8,8,43,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KR,mobile,1,0,0,8,8,67,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KY,tablet,0,1,0,8,8,45,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MK,mobile,1,0,0,8,8,80,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,OM,desktop,0,0,1,8,8,18,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,VN,mobile,1,0,0,8,8,39,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AL,mobile,1,0,0,8,12,73,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BS,tablet,0,1,0,8,11,128,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,DZ,tablet,0,1,0,8,13,36,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,EG,desktop,0,0,1,8,10,32,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LB,desktop,0,0,1,8,11,23,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,MT,desktop,0,0,1,8,10,33,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,PA,tablet,0,1,0,8,10,40,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AW,desktop,0,0,1,7,7,22,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BB,tablet,0,1,0,7,7,42,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GH,desktop,0,0,1,7,7,20,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,HN,mobile,1,0,0,7,7,36,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,HN,tablet,0,1,0,7,8,36,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MD,mobile,1,0,0,7,7,10,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MU,desktop,0,0,1,7,7,11,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MU,tablet,0,1,0,7,7,25,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MV,desktop,0,0,1,7,7,37,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,PM,tablet,0,1,0,7,8,42,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,QA,mobile,1,0,0,7,7,31,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SX,desktop,0,0,1,7,7,13,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,TT,tablet,0,1,0,7,7,16,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BA,desktop,0,0,1,7,8,24,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BO,tablet,0,1,0,7,14,136,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BS,mobile,1,0,0,7,11,104,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CY,desktop,0,0,1,7,17,39,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GI,tablet,0,1,0,7,20,129,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GR,tablet,0,1,0,7,8,13,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,IL,tablet,0,1,0,7,11,124,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,KE,mobile,1,0,0,7,9,23,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,KY,mobile,1,0,0,7,8,41,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,MK,desktop,0,0,1,7,8,15,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,NZ,mobile,1,0,0,7,9,14,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,PY,tablet,0,1,0,7,8,33,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,RS,tablet,0,1,0,7,10,24,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,SG,desktop,0,0,1,7,7,31,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,SI,tablet,0,1,0,7,21,86,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,TH,mobile,1,0,0,7,9,41,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BB,mobile,1,0,0,6,6,18,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,EG,tablet,0,1,0,6,6,17,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,HK,tablet,0,1,0,6,6,38,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,JO,desktop,0,0,1,6,6,11,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,LB,tablet,0,1,0,6,6,24,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,LI,mobile,1,0,0,6,6,30,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MU,mobile,1,0,0,6,6,53,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MV,mobile,1,0,0,6,6,27,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,PH,tablet,0,1,0,6,6,51,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SA,tablet,0,1,0,6,6,13,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SV,tablet,0,1,0,6,6,23,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,TC,desktop,0,0,1,6,6,26,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,VI,mobile,1,0,0,6,6,15,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,VN,tablet,0,1,0,6,6,16,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,YE,desktop,0,0,1,6,6,9,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AE,tablet,0,1,0,6,8,29,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AM,desktop,0,0,1,6,16,69,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AW,mobile,1,0,0,6,6,71,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BD,desktop,0,0,1,6,7,14,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BS,desktop,0,0,1,6,7,10,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,EG,mobile,1,0,0,6,8,51,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,HN,desktop,0,0,1,6,6,8,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,ID,desktop,0,0,1,6,9,31,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,ID,mobile,1,0,0,6,6,7,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,JE,mobile,1,0,0,6,7,20,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,MC,tablet,0,1,0,6,6,186,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,MD,desktop,0,0,1,6,6,20,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,TR,tablet,0,1,0,6,8,40,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,XK,desktop,0,0,1,6,7,25,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BH,mobile,1,0,0,5,5,12,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,CN,desktop,0,0,1,5,5,17,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GF,mobile,1,0,0,5,5,36,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GL,desktop,0,0,1,5,5,14,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,HR,tablet,0,1,0,5,5,10,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,LC,desktop,0,0,1,5,5,11,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MF,desktop,0,0,1,5,6,21,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MF,tablet,0,1,0,5,5,23,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MO,desktop,0,0,1,5,5,7,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MT,mobile,1,0,0,5,5,20,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MY,mobile,1,0,0,5,5,20,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MZ,mobile,1,0,0,5,5,15,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,PK,mobile,1,0,0,5,5,13,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,TZ,mobile,1,0,0,5,5,18,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,UG,desktop,0,0,1,5,5,19,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,ZM,desktop,0,0,1,5,5,9,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AD,tablet,0,1,0,5,9,37,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AL,desktop,0,0,1,5,6,40,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AO,mobile,1,0,0,5,6,37,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AW,desktop,0,0,1,5,5,23,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BY,mobile,1,0,0,5,23,122,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CV,tablet,0,1,0,5,5,10,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,EC,tablet,0,1,0,5,8,25,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,EE,mobile,1,0,0,5,10,26,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GE,desktop,0,0,1,5,6,6,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GF,desktop,0,0,1,5,7,36,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GT,tablet,0,1,0,5,5,16,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,HT,desktop,0,0,1,5,6,23,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,IQ,mobile,1,0,0,5,5,8,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,KE,desktop,0,0,1,5,7,18,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,KR,mobile,1,0,0,5,7,51,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LB,mobile,1,0,0,5,11,180,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LT,tablet,0,1,0,5,9,28,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LV,mobile,1,0,0,5,8,60,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,MG,desktop,0,0,1,5,7,24,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,NZ,tablet,0,1,0,5,5,25,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,TT,mobile,1,0,0,5,5,19,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,ZA,mobile,1,0,0,5,6,23,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AF,desktop,0,0,1,4,4,9,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AG,desktop,0,0,1,4,4,11,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AM,mobile,1,0,0,4,4,6,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BA,tablet,0,1,0,4,4,11,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BM,mobile,1,0,0,4,4,22,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BQ,desktop,0,0,1,4,4,13,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,CI,mobile,1,0,0,4,4,6,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,CW,tablet,0,1,0,4,4,6,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,FO,tablet,0,1,0,4,4,20,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,ID,tablet,0,1,0,4,4,9,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KH,mobile,1,0,0,4,4,12,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KR,tablet,0,1,0,4,4,33,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KW,mobile,1,0,0,4,4,29,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KZ,mobile,1,0,0,4,4,25,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,LK,mobile,1,0,0,4,4,8,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MC,tablet,0,1,0,4,4,46,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,ME,tablet,0,1,0,4,4,6,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MF,mobile,1,0,0,4,4,28,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MQ,mobile,1,0,0,4,4,77,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MZ,tablet,0,1,0,4,4,10,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,NG,mobile,1,0,0,4,4,37,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,OM,mobile,1,0,0,4,4,5,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,RE,mobile,1,0,0,4,4,9,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SG,tablet,0,1,0,4,4,15,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SN,mobile,1,0,0,4,4,27,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,TW,mobile,1,0,0,4,4,16,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,VG,desktop,0,0,1,4,4,7,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,YT,desktop,0,0,1,4,4,11,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BA,mobile,1,0,0,4,5,8,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BZ,desktop,0,0,1,4,7,8,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CR,tablet,0,1,0,4,5,57,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CU,tablet,0,1,0,4,4,9,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GG,mobile,1,0,0,4,6,11,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,JP,mobile,1,0,0,4,6,13,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,KY,desktop,0,0,1,4,6,33,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LI,mobile,1,0,0,4,8,153,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,LK,desktop,0,0,1,4,7,108,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,MD,tablet,0,1,0,4,4,6,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,ME,mobile,1,0,0,4,5,21,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,NI,desktop,0,0,1,4,10,38,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,PK,desktop,0,0,1,4,4,6,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AI,desktop,0,0,1,3,3,14,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AL,tablet,0,1,0,3,3,5,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,AW,tablet,0,1,0,3,3,19,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BH,desktop,0,0,1,3,3,10,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BM,tablet,0,1,0,3,3,12,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,BZ,tablet,0,1,0,3,3,20,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,CM,desktop,0,0,1,3,3,3,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,DJ,desktop,0,0,1,3,3,15,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GD,desktop,0,0,1,3,3,13,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,GU,desktop,0,0,1,3,3,11,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,JO,mobile,1,0,0,3,3,3,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KG,desktop,0,0,1,3,3,9,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,KN,desktop,0,0,1,3,3,4,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,LC,mobile,1,0,0,3,3,16,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,LY,desktop,0,0,1,3,3,9,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MQ,tablet,0,1,0,3,3,5,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MT,tablet,0,1,0,3,3,12,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,MY,tablet,0,1,0,3,3,9,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,NI,tablet,0,1,0,3,3,11,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SM,desktop,0,0,1,3,3,6,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SN,tablet,0,1,0,3,3,4,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,ST,desktop,0,0,1,3,3,4,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,SX,mobile,1,0,0,3,3,9,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,TC,tablet,0,1,0,3,3,23,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,TZ,desktop,0,0,1,3,3,6,0,0
New Visitor,1,0,google / organic,0,0,0,0,0,0,1,,VC,mobile,1,0,0,3,3,28,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,AO,tablet,0,1,0,3,7,23,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BB,mobile,1,0,0,3,3,7,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BH,mobile,1,0,0,3,9,49,1,1140
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BM,desktop,0,0,1,3,14,61,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,BM,tablet,0,1,0,3,11,104,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CW,desktop,0,0,1,3,4,41,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,CY,mobile,1,0,0,3,3,23,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,EE,tablet,0,1,0,3,9,145,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,FO,tablet,0,1,0,3,4,4,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,GI,mobile,1,0,0,3,5,20,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,HK,mobile,1,0,0,3,4,4,0,0
Returning Visitor,0,1,google / organic,0,0,0,0,0,0,1,,HR,tablet,0,1,0,3,8,20,0,0
